,Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
0,30.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
1,29.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
2,26.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
3,25.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
4,24.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
5,23.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
6,22.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
7,19.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
8,18.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
9,17.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
10,16.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
11,15.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
12,12.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
13,11.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
14,10.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
15,09.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
16,05.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
17,04.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
18,02.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
19,01.12.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
20,28.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
21,27.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
22,26.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
23,25.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
24,24.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
25,21.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
26,20.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
27,19.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
28,18.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
29,17.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
30,14.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
31,13.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
32,12.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
33,11.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
34,10.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
35,07.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
36,06.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
37,05.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
38,04.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
39,03.11.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
40,31.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
41,30.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
42,29.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
43,28.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
44,27.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
45,24.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
46,22.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
47,21.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
48,20.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
49,17.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
50,16.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
51,15.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
52,14.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
53,13.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
54,10.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
55,09.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
56,08.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
57,07.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
58,06.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
59,03.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
60,02.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
61,01.10.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
62,30.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
63,29.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
64,26.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
65,25.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
66,24.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
67,23.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
68,22.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
69,19.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
70,18.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
71,17.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
72,16.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
73,15.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
74,12.9.2014,"80,00",,,"80,00","0,00",0,"0,00","0,00"
